ticker,daily_volume,market_cap,avg_daily_returns,avg_anual_returns,avg_daily_volatility,avg_anual_volatility,sharpe_ratio,trynor_ratio,information_ratio,beta,dia_invertir
APTV,1923973.3333333333,29267656704,0.0006167138544223065,0.1680830527388093,0.028983149178736713,0.4600932296305396,0.2886003187776436,0.08987086219372441,0.36532389940574,1.450782261972266,0
ARE,1494453.3333333333,20509079552,0.00019077117511712242,0.04924383869859095,0.017456492142257245,0.277113221831795,0.050318200648883954,0.01285609889033086,0.17770295611690978,0.8979270303585742,0
ATO,871630.0,15756520448,0.0004149521880421823,0.11020675310334949,0.015780474670299343,0.2505072692889963,0.29902027719975555,0.11564091064806561,0.4399343516702906,0.6269991536473805,0
ATVI,6185196.666666667,66153508864,0.0004624216624561784,0.12356124538542135,0.021680581688154156,0.3441685645564609,0.2564477249662994,0.12814558351357372,0.359013745327549,0.6700289079906259,0
AVB,864006.6666666666,22012215296,0.00020987598387094185,0.054306493529733046,0.01820853389454325,0.28905151454431105,0.06575469275674523,0.019674788313892376,0.18787825282751794,0.8440494131267068,0
AVGO,2428620.0,260452433920,0.0010703528913926135,0.30942050793051856,0.02321833366669331,0.3685796204363337,0.7437212822727636,0.21229410849527172,0.8394943474200198,1.2799248639373824,0
AVY,536253.3333333334,13996980224,0.0005681556147709683,0.15388505501684224,0.019950723170939218,0.3167079119171949,0.3744303522415537,0.1125502498677802,0.4858895191007302,1.032294954061249,0
AWK,1656006.6666666667,27483811840,0.0005611809969547454,0.15185990614965506,0.016738030719504072,0.26570800032460373,0.4386766902285929,0.1626062951297586,0.5715292951816826,0.7020632630400706,0
AXP,3354820.0,118462750720,0.000710552018143479,0.19601538993623335,0.023587307730947197,0.374436902121825,0.4292188858136204,0.12174189420206936,0.5234937817973366,1.3004183233214577,0
AZO,154393.33333333334,44250513408,0.0010569300141719516,0.30500348065338034,0.018253552617962014,0.28976616462335697,0.9307625029442121,0.37211987460795737,1.0525848697684532,0.7183262676711231,0
BA,5892236.666666667,122807328768,0.00023852574925257267,0.06194413859175296,0.03160252157229887,0.5016744772971404,0.05311041282247993,0.01624582954241173,0.1234747657993046,1.4923299871182736,2
BAC,71400836.66666667,224939769856,0.00029733151806545237,0.077794049571833,0.022226080914647207,0.3528280963185332,0.12043839483086227,0.03278594602059913,0.2204871164840584,1.2229035436904048,0
BALL,1760910.0,16757254144,0.0004620799113831573,0.12346453173417449,0.019397363082546856,0.3079235928410654,0.2863195084232489,0.1062077795938613,0.40095833708299394,0.8075164744253028,4
BAX,6308293.333333333,20145090560,-0.00018578018116993886,-0.045741762530592034,0.017392985595336394,0.2761050866531328,-0.2935178178459411,-0.11682382151076245,-0.1656679457994079,0.7142529789860103,4
BBWI,3488726.6666666665,8702259200,0.0006546659653347511,0.17930094660041052,0.038765468068890384,0.6153827278037955,0.23400225598519367,0.09977098740436476,0.2913649319348099,1.41925974959546,0
BBY,2750063.3333333335,15987132416,0.00048525818818859353,0.1300426813354678,0.024985779936227248,0.3966369601454675,0.23886498449544571,0.07940429311232187,0.3278632462485956,1.162943182490698,4
BDX,1031580.0,68485681152,0.00027513536657484754,0.0717840280634452,0.015637141218962605,0.2482319212882348,0.14697556975793505,0.05579245013265891,0.289181293408647,0.6109075328723307,0
BEN,3874060.0,13194441728,0.00011407286802923615,0.02916183987815013,0.023346777035045327,0.3706185956976231,-0.016561932383063187,-0.0072050439320549406,0.07868423283850123,1.1850254075292932,0
BF-B,1207496.6666666667,30294134784,0.0003270727415274142,0.08589969433407174,0.016865288023418343,0.26772814739664613,0.18899654304598387,0.06298681253925198,0.3208467065168502,0.7652346958188234,0
BG,2739990.0,14482851840,0.0006094484735570057,0.1659477020576876,0.02118228937219986,0.336258419267084,0.38853362346272285,0.16293440318390473,0.49351240756853243,0.7871124793266274,0
BIIB,928916.6666666666,39047340032,0.0003109680458622526,0.08150302747946281,0.03174793634821111,0.5039828653012484,0.09167579031054088,0.050991729103935284,0.1617178540995547,0.8590222031926019,3
BIO,202760.0,13956812800,0.0007312595117345933,0.20226833602808347,0.021228732877541352,0.33699568705797006,0.4954613439885406,0.18434345572626032,0.6002104590534099,0.8927267603817637,0
BK,5878533.333333333,35113775104,0.00014948149180733778,0.038384895350332515,0.020014723174945105,0.31772388048423517,0.009709359414945152,0.000672252823230815,0.12081211928996662,1.0188062090106864,0
BKNG,348226.6666666667,95819702272,0.0005246499491739446,0.14131044669393344,0.023098173163229895,0.3666721315788746,0.28911509101457195,0.09118433855540628,0.38538638343049597,1.1362745876692049,0
BKR,6656016.666666667,28082507776,0.0004076279225425012,0.1081603587231652,0.02871542914505057,0.45584330584979943,0.15983641261844642,0.0599640489741896,0.2372753034543938,1.1750433789668464,0
BLK,735373.3333333334,97088512000,0.0004919270833606823,0.13194245533439908,0.0202809315150145,0.3219498068727647,0.300178640494083,0.07573155003801257,0.409823060979636,1.2444279205574846,0
BMY,7924353.333333333,143445049344,0.0003169228489259031,0.08312665031898137,0.01513767504593235,0.2403031415954715,0.199026321509742,0.08243007720702578,0.34592410971853843,0.551093142917856,0
BR,608660.0,16551166976,0.0005453267533099961,0.14726963089838252,0.01695218501677906,0.2691075944013162,0.4160775586712126,0.12341265711181827,0.5472518574810694,0.887831389928723,0
BRK-B,4411506.666666667,662851682304,0.0004293914499335392,0.11425210335242486,0.014503049538849639,0.23022877399107683,0.34292891363563827,0.08652003392331656,0.4962546660516597,0.8847904916481383,0
BRO,1102260.0,15824672768,0.0007655279177276451,0.2126878173891802,0.016539584580795946,0.2625577655346274,0.6756144387044817,0.19388192682697147,0.8100610429712463,0.9025483718518373,0
BSX,7755586.666666667,69854240768,0.0006719433433681463,0.18444327967311436,0.018877764024681463,0.2996752135096137,0.4976830680336857,0.14979035170929605,0.6154772612423528,0.979657754979471,0
BWA,2157316.6666666665,11144529920,0.0002721646828791131,0.07098219695524977,0.02332531533737543,0.3702779018091363,0.09636599100543283,0.0306966355955509,0.1916997925299855,1.084229470413807,0
BXP,1932420.0,7982291456,-0.0003432898201955053,-0.08288635850072601,0.021597421571152565,0.3428484386249494,-0.34471896379266603,-0.12056666413213227,-0.24175801655435714,1.0001633483744077,2
C,22634226.666666668,88018927616,3.7903539186289644e-05,0.009597272118217814,0.024257667381913667,0.38507853167440104,-0.06674671727354264,-0.021344664372917845,0.02492289579605202,1.3166160587392033,0
CAG,4339440.0,17768468480,0.0002862562837379376,0.07479103936263742,0.018426426547416958,0.2925104531763828,0.13500727558212924,0.08808641030136125,0.2556867235015997,0.42107561468042065,3
CAH,2528200.0,18671099904,0.00044863733474951657,0.11966692785101207,0.02077295663297484,0.3297604634782864,0.2558430654818853,0.10201345539353647,0.362890464759708,0.8034913388122079,0
CAT,3263053.3333333335,113678737408,0.0005666628023402368,0.15345130416591002,0.020917972946052174,0.3320625260809871,0.35581041185326034,0.11196338275216634,0.4621156924177726,1.0338317878634333,0
CB,1982820.0,78384193536,0.0004559807714430892,0.12173990290928227,0.0178305100732477,0.28305057241947296,0.30538678007398895,0.09812235213718631,0.4300994761065778,0.8564807210469725,0
CBOE,747906.6666666666,13933755392,0.00022733028200465436,0.05895303849107747,0.018196313366697293,0.288857519678889,0.08188479398899354,0.034007439968799874,0.2040903714627652,0.624952613621492,0
CBRE,1786196.6666666667,21212106752,0.0006193203537479732,0.1688500717215886,0.023242982608208056,0.36897091025230766,0.3619528478011048,0.10565982137422528,0.4576243466080469,1.2412482816631132,0
CCI,2101826.6666666665,55259013120,0.00041427513934912623,0.11001742841552908,0.01764159933754519,0.2800517074595184,0.26679868904684156,0.09316605073136641,0.39284684036940626,0.776220821295174,0
CCL,38870933.333333336,12125454336,-0.000500481858211935,-0.11852002957062058,0.04377409691122653,0.6948922457612763,-0.2213581033734315,-0.08737688545645357,-0.17055886044717358,1.787887365800841,2
CDNS,2118380.0,55537721344,0.0014608709540883096,0.44465543507435856,0.02264281145542054,0.3594434885662034,1.1388589530645017,0.3300232107990183,1.2370663239666966,1.2331115562722992,0
CDW,792703.3333333334,25195706368,0.0010242507152976705,0.2943117480255826,0.020494693069215676,0.32534316634646254,0.7961186058838479,0.22044145301642235,0.9046194248695725,1.1640811857943325,0
CE,1422546.6666666667,11448222720,0.00032204811588614624,0.0845260376771364,0.02275511126563585,0.36122619278686013,0.1362748290686163,0.03879504063208519,0.23399753219725847,1.207010919803219,0
CF,3103600.0,13771091968,0.0008431705549076502,0.23662939928521642,0.027275818623801813,0.43299019730570176,0.4649744972010831,0.19187255261784716,0.5465005922943568,1.0367788230838018,0
CFG,7780306.666666667,14882814976,0.00027953058678550956,0.07297145938406424,0.027450484668493768,0.435762934806155,0.08644943471574064,0.025773764208719144,0.16745678339192593,1.3685024468460092,0
CHD,1327330.0,21086611456,0.0005888045491121098,0.15990149159724076,0.015216645668070917,0.24155676135782372,0.5158269671146387,0.2823385241650261,0.661962392186468,0.4328190492552633,4
CHRW,1175056.6666666667,11242160128,0.0003081542108756893,0.08073665735497215,0.017737360201965875,0.28157186405505663,0.1613678891797505,0.06637405608995735,0.28673552887083015,0.6483957722373361,0
CHTR,1119553.3333333333,52747030528,0.00019763253864188744,0.05105926451832943,0.01986424974262504,0.3153351887991879,0.049976231889442765,0.016618996373506615,0.16192060490542032,0.8038550715148042,4
CI,1764386.6666666667,76188958720,0.0004531309090764912,0.12093496318155861,0.021331406591815774,0.33862558174289065,0.2528898222656401,0.08809999350212538,0.3571347520736968,0.9447783123792238,0
CINF,960756.6666666666,16979723264,0.0006426575301849654,0.17573993439097557,0.021853947504976715,0.3469206615793733,0.4048185938295399,0.13465988666276305,0.5065709652198601,1.0251006280487773,0
CL,4192740.0,61863235584,0.0001769340661818328,0.04559221794345847,0.01355606670424984,0.21519588753388835,0.04782720553541101,0.014606370300968072,0.21186379751926604,0.5403271162401925,0
CLX,1039900.0,19342778368,0.0003150373929574138,0.08261230376686335,0.016952209129672654,0.2691079771816353,0.17581159898106535,0.14295522810489725,0.3069857112080476,0.3141704179850473,4
CMA,4853083.333333333,5623538176,5.01688292572158e-05,0.012722478641437052,0.02886874899201459,0.4582771829665031,-0.049266082182872296,-0.019214471297624092,0.027761536280471937,1.299932793969276,0
CMCSA,19652346.666666668,153675382784,0.00015333488888130188,0.039393562234721236,0.017908253644148952,0.28428471334730593,0.014399515846355763,0.0019330908678593232,0.13857080731103108,0.8760903395072496,0
CME,1902456.6666666667,67387064320,0.0004762295878181222,0.12747575527027388,0.017850146468036638,0.2833622905230174,0.32529294953164023,0.11608440774127139,0.44986845297934613,0.7733661825657572,0
CMG,262363.3333333333,45656072192,0.0016001261236711119,0.49617150602026006,0.024196069171497595,0.38410069039859573,1.19987158976985,0.4731263487258817,1.2917745748005927,0.9690255198318867,0
CMI,1265450.0,32439910400,0.0004692092898428418,0.12548382501865962,0.018563976890163716,0.29469399717434047,0.3060253207848921,0.09407444423464299,0.4258105907207319,0.9331314761712209,0
CMS,1787740.0,17624530944,0.00041476967773306184,0.11015571415835912,0.015102822689992287,0.23974987759693886,0.3122242017750039,0.13048541144931314,0.4594609818468812,0.5552782748169854,0
CNC,3682663.3333333335,34795847680,0.00044185894919658927,0.11775684752962023,0.023060991357735008,0.36608188871505953,0.22524153767628932,0.08651720986046665,0.3216680506728823,0.9253285867486298,0
CNP,4318686.666666667,18090856448,0.00034496939218565985,0.09080646170015072,0.019958334634800814,0.3168287401601405,0.17519389709435793,0.0601021113403924,0.2866105570291785,0.8836039286436821,0
COF,3325340.0,34848387072,0.0003735683892717016,0.09869339906170005,0.026984943416554545,0.4283726965401179,0.14798655370362324,0.04236371630023655,0.2303914321776977,1.4397556302528511,0
COO,338583.3333333333,17546881024,0.0005381545184738189,0.14519904559540753,0.018520880660856717,0.2940098657431949,0.37379373415788597,0.11466864958694405,0.49385773238722785,0.937475465025858,0
COP,7353243.333333333,119355129856,0.000951002801912176,0.2706630147210922,0.02801655612235762,0.44474904055345416,0.5292040977271182,0.19823788806162276,0.6085747017784997,1.1751689699633758,0
COST,1960200.0,215874224128,0.0009025032521270185,0.25524183686318347,0.015284115699626495,0.24262781490449817,0.906498856900458,0.2936781259282681,1.0519891833656845,0.7407492000828104,0
CPB,2471816.6666666665,16396310528,0.000378404656755657,0.10003273241438837,0.016812468933609392,0.2668896703399785,0.2425449150277278,0.20458655414153923,0.3748093071079194,0.304676583834853,0
CPRT,2134156.6666666665,34843713536,0.001111490101566009,0.32305037288617444,0.01975070693938667,0.3135327526760087,0.9177681452104091,0.2693132179096573,1.030356063693291,1.0595483396655894,0
CPT,980966.6666666666,10724417536,0.0003394815871181061,0.08929951408174364,0.017502558581860023,0.27784450388964577,0.1943515647269782,0.0639904279867968,0.32140104566261857,0.8063630093611845,0
CRL,663580.0,9783607296,0.0007183098004831864,0.19835416802839734,0.023503018469024865,0.37309885157038697,0.4370267218515851,0.13704495594273475,0.5316397174462405,1.1722734844435125,0
CRM,9109376.666666666,192300007424,0.0007616133032624881,0.21149302338898424,0.0246642699673126,0.39153314761480995,0.45000793537491957,0.13831393759239535,0.5401663299196596,1.2565112845036923,4
CSCO,20401123.333333332,206388363264,0.0004879404738001124,0.13080640429378687,0.01823098316657305,0.2894078856897428,0.3300062265620975,0.0926003337621256,0.4519794060968219,1.005465104833869,3
CSGP,2545996.6666666665,27416432640,0.0008688403539448129,0.2446479376504338,0.021983666851229815,0.3489798923618908,0.5998853866151715,0.20224960830955943,0.701037346291387,1.0232303507539218,4
CSX,15087306.666666666,59629797376,0.0005557194218802058,0.1502765559406145,0.01899795753484157,0.301583226332139,0.38124320552890684,0.10537971179269646,0.49829215559592244,1.06829439960963,0
CTAS,321696.6666666667,45081681920,0.0010205927658512228,0.29312041445334125,0.019670560952886936,0.3122604745828593,0.8256581778329674,0.2281992166032294,0.9387048259787385,1.119286990793844,0
CTLT,1734773.3333333333,11871532032,0.0007158860054115308,0.19762296534146984,0.026519400931562635,0.4209824386999762,0.38558132221081415,0.13955120611843227,0.4694328009304703,1.145980531373901,4
CTRA,11275800.0,18356785152,0.0003431015691749329,0.09029332579168248,0.025548047332456733,0.4055626783499257,0.13559759989609643,0.07090345553122195,0.22263716710583514,0.7417596984186942,0
CTSH,4422860.0,30022940672,0.00011361444414253124,0.02904296859974531,0.019962895885827607,0.31690114777544587,-0.019744426437635937,-0.007957871272476179,0.09164677630112268,1.0878576825182742,4
CVS,8219716.666666667,93894123520,0.00027668879445138345,0.07220355909510423,0.018083200226376082,0.28706190424306816,0.12855610079091628,0.046488618725050335,0.2515260925530761,0.7421936818379169,0
CVX,8820806.666666666,304094806016,0.0005829707087477466,0.15819853802750017,0.022214883193704217,0.35265033800933804,0.3484997029103822,0.115503857444777,0.44859885551367634,1.0432425435238053,0
CZR,3282823.3333333335,9412017152,0.0013177746734925892,0.39355858260715304,0.046162691867761486,0.732810015188404,0.48888330560690474,0.17103304073360887,0.5370540446366169,2.0806423196405524,0
D,4895436.666666667,45701816320,2.6962654558514295e-06,0.0006796888627220721,0.01650613045130362,0.2620266976928383,-0.13212512863044856,-0.05900290168132141,0.0025939679761901196,0.6274320428718418,4
DAL,9100876.666666666,20821030912,5.423823343911372e-05,0.013761493686472503,0.029591938142852013,0.4697574548303579,-0.04585027037262374,-0.018878769116323794,0.02929489153384942,1.2680120280102756,2
DD,3225446.6666666665,31891156992,3.183634807746415e-05,0.00805489955525407,0.022497143626600786,0.35713108347172456,-0.07628879620304187,-0.02564537141808554,0.02255446229141185,1.1559629986033158,0
DE,1636773.3333333333,117150900224,0.0009836104941341847,0.28113707150883616,0.021501965086170693,0.34133311390320703,0.720226258441919,0.23400675636478838,0.8236442936754127,1.040299328491811,0
DFS,2331433.3333333335,24421431296,0.000676118953381051,0.18568943009822791,0.029176588990024302,0.463163991436497,0.32470017721325245,0.09507478149342687,0.40091508306229634,1.556558193178276,0
DG,2156890.0,45602947072,0.0007728453081952682,0.21492433349518558,0.016797173639519023,0.26664686507362223,0.6736412724957056,0.3000522856808748,0.806026102860216,0.5906448374256853,0
DGX,1274936.6666666667,15450518528,0.0004862184795329689,0.13031604451898549,0.017004844615334067,0.26994353961281853,0.3519848804504361,0.14137447311514378,0.4827529664384578,0.6551115097246266,0
DHI,3172566.6666666665,32862707712,0.0008411378732767147,0.23599664841786017,0.025240103859150653,0.40067422726052565,0.5008973244674496,0.17461077907067812,0.5889988233867881,1.1356495256091526,0
DHR,2419880.0,179849248768,0.0009127367233817624,0.2584801327193791,0.017100333903502758,0.27145938506900813,0.8221492606072327,0.2509902931459296,0.9521871297751243,0.8796361403148533,0
DIS,9127466.666666666,173218119680,0.00011064120766377006,0.028272327550348475,0.020452334339244684,0.3246707423543278,-0.02164553664026156,-0.008976938474228377,0.08707999786286136,1.050210211055489,4
DISH,7991663.333333333,4610399744,-0.0008469760348550346,-0.19227077990527186,0.03125248921005025,0.4961178858091345,-0.4587030349331579,-0.16029083419686913,-0.3875505911093919,1.4347094832810083,4
DLR,2313726.6666666665,27205220352,0.0001847573688620398,0.047655233846171985,0.019007563388476093,0.3017357145312236,0.040947203964128244,0.01270243948249588,0.15793700099508975,0.7837261385807367,4
DLTR,2573343.3333333335,31339159552,0.00047028650889450763,0.12578924594052876,0.02380191853876656,0.3778437430787653,0.23948853884200852,0.11789258992309762,0.3329134020205457,0.7471991750965024,0
DOV,893480.0,20173150208,0.0006646468317205109,0.18226887184105278,0.0186529605770821,0.29610656941230656,0.49633776154560577,0.13320936882407297,0.6155515975306067,1.0852755561959164,0
DPZ,1031563.3333333334,11483708416,0.0006637448605398119,0.18200035484915644,0.020737503710224245,0.32919766577719567,0.44562999711074724,0.25177859947312514,0.552860405068413,0.5731239873091718,0
DRI,1468193.3333333333,18799771648,0.000843335596822281,0.23668078913151747,0.02785233138158664,0.44214205361422976,0.45546626358057946,0.16124267497999972,0.535304857786774,1.2340454483045429,0
DTE,1422950.0,21898975232,0.0003722681810999871,0.09833360258955115,0.01659801779329417,0.26348536402608874,0.23922999602858375,0.08340281898419405,0.37320328190910346,0.7269970407240316,0
DUK,3115483.3333333335,73018900480,0.0003773706483941228,0.09974624235551288,0.015047342882498487,0.23886916295645286,0.2697972461487705,0.10239486081542493,0.4175768907169368,0.6059507465648719,0
DVA,769013.3333333334,6992439808,0.0003030591199933133,0.07935034542282993,0.022324132731296686,0.3543846206532489,0.12430095115761647,0.05514610653777007,0.22391023988727504,0.7552726391355159,4
DVN,13472630.0,31764779008,0.0010070877933249889,0.2887315205518708,0.037779637607999586,0.5997331543974601,0.42257380418877855,0.17071309562155515,0.4814333148580948,1.4704877773897869,0
DXC,1760376.6666666667,5546333696,-0.00023424014503551277,-0.057326631344568724,0.03642201158005197,0.5781815093371933,-0.16020337878109003,-0.0589977824460174,-0.09914988704894064,1.6106814087718888,2
DXCM,2388636.6666666665,43979710464,0.0020608877973960675,0.680026058822683,0.0313081498497962,0.49700147107262976,1.2972316911481845,0.5970240783418965,1.3682576378598017,1.0758796539774456,0
EA,2337206.6666666665,32364388352,0.00026746652021487986,0.06971531344316073,0.019794965941864407,0.31423534255900004,0.10952082335136762,0.046770112311998645,0.22185700970307362,0.6845250494501669,0
EBAY,5609556.666666667,23016044544,0.00035250253791630935,0.09287844059599903,0.02084977261949073,0.33097987946049723,0.17396356748287195,0.06348665290393586,0.2806165762927718,0.8691345042160545,4
ECL,1283516.6666666667,45598441472,0.0003564233617322217,0.09395840715128645,0.0190538951714059,0.3024712087838066,0.1939305475954009,0.05297570652458945,0.31063587020093497,1.0619661509407767,4
ED,2126266.6666666665,33512695808,0.00035778311679364575,0.0943331914236527,0.015254577362713104,0.24215890834280654,0.24377873119614402,0.1158410836861842,0.3895507791524735,0.48888692699969166,0
